OffspringNUM;Sexo;Morph;nacimiento;year;Nido;Ring;location_1;location_9sites;location_3sites;location_4sites;age;breeding;success;SEX01;MORPH01;prod;prodBIRTHyr;wind;windBIRTHyr;ala;X9ala;Cola;Tarso;Peso;Moscas;edad_dias;layingJULIANnest;Dist;avgAGE;deltaAGE;Metal
1;M;N;2010;2015;ECI-7-15;BlAC;ECI;ECI;cald;norte;5;SI;1;1;1;1.32;2.21;-0.387763242;-1.40250537;153;78;56;NA;400;NA;23.49025974;15;NA;7;-2;EF_uvCn9Wjt
2;M;N;2010;2017;ECI-9-17;BAC;ECI;ECI;cald;norte;7;SI;1;1;1;2.12;2.21;-3.232740274;-1.40250537;153;78;56;NA;400;NA;23.49025974;15;NA;7;0;EF_uvCn9Wjt
2;M;N;2010;2018;ECI-5-18;BAC;ECI;ECI;cald;norte;8;SI;1;1;1;1.53;2.21;-1.85072484;-1.40250537;153;78;56;NA;400;NA;23.49025974;15;NA;7;1;EF_uvCn9Wjt
3;M;N;2010;2019;ECI-6-19;BAC;ECI;ECI;cald;norte;9;SI;1;1;1;1.98;2.21;-1.910949707;-1.40250537;153;78;56;NA;400;NA;23.49025974;15;NA;7;2;EF_uvCn9Wjt
2;M;N;2010;2020;ECI-14-20;BlAC;ECI;ECI;cald;norte;10;SI;1;1;1;1.83;2.21;-1.075666206;-1.40250537;153;78;56;NA;400;NA;23.49025974;15;NA;7;3;EF_uvCn9Wjt
2;M;B;2010;2017;EL-8-17;B7X;EL;EL;rapalobos;norte;7;SI;1;1;0;2.12;2.21;-3.232740274;-1.40250537;207;130;102.5;NA;452;NA;32.26;22;747.82;7;0;EF_MmCfz72o
2;M;B;2010;2017;ER-10-17;B92;ER;ER;rapalobos;norte;7;SI;1;1;0;2.12;2.21;-3.232740274;-1.40250537;210;127.5;99;NA;422;NA;32.74;21;44.5;7;0;EF_bp4wLpxw
0;M;N;2010;2014;ET-3-14;Bl9W;ET;ET;rapalobos;norte;4;NO;0;1;1;0;2.21;2.7273725;-1.40250537;175.5;98.5;71;NA;370;0;NA;25;1174.8;4;0;EF_qSJZWGZz
0;M;B;2010;2014;EL-14-14;BlAU;EL;EL;rapalobos;norte;4;NO;0;1;0;0;2.21;2.7273725;-1.40250537;232;151;118.5;NA;400;NA;36.31;17;651.07;8.857142857;-4.857142857;EF_sd5KPxgD
0;M;B;2010;2015;EL-5-15;BlAU;EL;EL;rapalobos;norte;5;NO;0;1;0;1.32;2.21;-0.387763242;-1.40250537;232;151;118.5;NA;400;NA;36.31;17;651.07;8.857142857;-3.857142857;EF_sd5KPxgD
3;M;B;2010;2018;EN-2-18;BlAU;EN;EN;norte;norte;8;SI;1;1;0;1.53;2.21;-1.85072484;-1.40250537;232;151;118.5;NA;400;NA;36.31;17;651.07;8.857142857;-0.857142857;EF_sd5KPxgD
3;M;B;2010;2019;EN-2-19;BAU;EN;EN;norte;norte;9;SI;1;1;0;1.98;2.21;-1.910949707;-1.40250537;232;151;118.5;NA;400;NA;36.31;17;651.07;8.857142857;0.142857143;EF_sd5KPxgD
1;M;B;2010;2021;EN-2-21;BlAU;EN;EN;norte;norte;11;SI;1;1;0;1.05;2.21;-0.074727389;-1.40250537;232;151;118.5;NA;400;NA;36.31;17;651.07;8.857142857;2.142857143;EF_sd5KPxgD
3;M;B;2010;2022;EN-17-22;BAU;EN;EN;norte;norte;12;SI;1;1;0;1.17;2.21;0.251126434;-1.40250537;232;151;118.5;NA;400;NA;36.31;17;651.07;8.857142857;3.142857143;EF_sd5KPxgD
3;M;B;2010;2023;ECI-3-23;BAU;ECI;ECI;cald;norte;13;SI;1;1;0;NA;2.21;NA;-1.40250537;232;151;118.5;NA;400;NA;36.31;17;651.07;8.857142857;4.142857143;EF_sd5KPxgD
2;M;B;2010;2017;ER-12-17;BC4;ER;ER;rapalobos;norte;7;SI;1;1;0;2.12;2.21;-3.232740274;-1.40250537;187;108;82;35.3;425;NA;29.97;14;64.12;8;-1;EF_yQ9xktgL
1;M;B;2010;2018;ER-11-18;BC4;ER;ER;rapalobos;norte;8;SI;1;1;0;1.53;2.21;-1.85072484;-1.40250537;187;108;82;35.3;425;NA;29.97;14;64.12;8;0;EF_yQ9xktgL
2;M;B;2010;2019;ER-19-19;BlC4;ER;ER;rapalobos;norte;9;SI;1;1;0;1.98;2.21;-1.910949707;-1.40250537;187;108;82;35.3;425;NA;29.97;14;64.12;8;1;EF_yQ9xktgL
0;H;N;2010;2013;ER-11-13;BC6;ER;ER;rapalobos;norte;3;NO;0;0;1;1.57;2.21;0.290908371;-1.40250537;235;146;113;NA;485;NA;36.8;17;170.58;4;-1;EF_6g2SfNsW
2;H;N;2010;2015;ER-7-15;BC6;ER;ER;rapalobos;norte;5;SI;1;0;1;1.32;2.21;-0.387763242;-1.40250537;235;146;113;NA;485;NA;36.8;17;170.58;4;1;EF_6g2SfNsW
4;M;N;NA;2010;ER-1-10;BC8;ER;ER;rapalobos;norte;NA;SI;1;1;1;2.21;NA;-1.40250537;NA;NA;NA;NA;NA;NA;NA;NA;17;NA;NA;NA;EF_wLGn6ydm
0;M;N;NA;2013;ER-11-13;BC8;ER;ER;rapalobos;norte;NA;NO;0;1;1;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;17;NA;NA;NA;EF_wLGn6ydm
2;M;N;2010;2015;EL-1-15;BCA;EL;EL;rapalobos;norte;5;SI;1;1;1;1.32;2.21;-0.387763242;-1.40250537;179;101;62;NA;360;NA;27.71;21;766.8;7;-2;EF_k4RPq3iS
3;M;N;2010;2017;EA-3-17;BCA;EA;EA;rapalobos;norte;7;SI;1;1;1;2.12;2.21;-3.232740274;-1.40250537;179;101;62;NA;360;NA;27.71;21;766.8;7;0;EF_k4RPq3iS
2;M;N;2010;2019;EA-2-19;BlCA;EA;EA;rapalobos;norte;9;SI;1;1;1;1.98;2.21;-1.910949707;-1.40250537;179;101;62;NA;360;NA;27.71;21;766.8;7;2;EF_k4RPq3iS
2;M;B;2010;2015;ER-7-15;BCL;ER;ER;rapalobos;norte;5;SI;1;1;0;1.32;2.21;-0.387763242;-1.40250537;209;122;101;NA;445;NA;32.58;23;2.83;7.333333333;-2.333333333;EF_YVChHT48
2;M;B;2010;2018;ER-3-18;BlCL;ER;ER;rapalobos;norte;8;SI;1;1;0;1.53;2.21;-1.85072484;-1.40250537;209;122;101;NA;445;NA;32.58;23;2.83;7.333333333;0.666666667;EF_YVChHT48
3;M;B;2010;2019;ER-5-19;BCL;ER;ER;rapalobos;norte;9;SI;1;1;0;1.98;2.21;-1.910949707;-1.40250537;209;122;101;NA;445;NA;32.58;23;2.83;7.333333333;1.666666667;EF_YVChHT48
0;M;B;2010;2012;ER-32-12;BlCM;ER;ER;rapalobos;norte;2;NO;0;1;0;1.23;2.21;0.60649199;-1.40250537;198.5;120;92;NA;438;NA;38.77;23;155.43;5;-3;EF_TmnYkrE8
0;M;B;2010;2013;ER-32-13;BCM;ER;ER;rapalobos;norte;3;NO;0;1;0;1.57;2.21;0.290908371;-1.40250537;198.5;120;92;NA;438;NA;38.77;23;155.43;5;-2;EF_TmnYkrE8
0;M;B;2010;2014;ER-27-14;BlCM;ER;ER;rapalobos;norte;4;NO;0;1;0;0;2.21;2.7273725;-1.40250537;198.5;120;92;NA;438;NA;38.77;23;155.43;5;-1;EF_TmnYkrE8
2;M;B;2010;2015;ER-25-15;BlCM;ER;ER;rapalobos;norte;5;SI;1;1;0;1.32;2.21;-0.387763242;-1.40250537;198.5;120;92;NA;438;NA;38.77;23;155.43;5;0;EF_TmnYkrE8
2;M;B;2010;2016;ER-25-16;BCM;ER;ER;rapalobos;norte;6;SI;1;1;0;2.11;2.21;-2.954813904;-1.40250537;198.5;120;92;NA;438;NA;38.77;23;155.43;5;1;EF_TmnYkrE8
2;M;B;2010;2017;ER-17-17;BCM;ER;ER;rapalobos;norte;7;SI;1;1;0;2.12;2.21;-3.232740274;-1.40250537;198.5;120;92;NA;438;NA;38.77;23;155.43;5;2;EF_TmnYkrE8
1;M;B;2010;2018;ER-18-18;BCM;ER;ER;rapalobos;norte;8;SI;1;1;0;1.53;2.21;-1.85072484;-1.40250537;198.5;120;92;NA;438;NA;38.77;23;155.43;5;3;EF_TmnYkrE8
2;H;N;2010;2016;ECE-4-16;BL3;ECE;ECE;cald;norte;6;SI;1;0;1;2.11;2.21;-2.954813904;-1.40250537;221.5;139;105;NA;453;NA;34.61;28;1436.98;8.2;-2.2;EF_hbcqJMGJ
3;H;N;2010;2017;ECE-9-17;BL3;ECE;ECE;cald;norte;7;SI;1;0;1;2.12;2.21;-3.232740274;-1.40250537;221.5;139;105;NA;453;NA;34.61;28;1436.98;8.2;-1.2;EF_hbcqJMGJ
2;H;N;2010;2018;ECE-15-18;BL3;ECE;ECE;cald;norte;8;SI;1;0;1;1.53;2.21;-1.85072484;-1.40250537;221.5;139;105;NA;453;NA;34.61;28;1436.98;8.2;-0.2;EF_hbcqJMGJ
3;H;N;2010;2019;ECE-18-19;BL3;ECE;ECE;cald;norte;9;SI;1;0;1;1.98;2.21;-1.910949707;-1.40250537;221.5;139;105;NA;453;NA;34.61;28;1436.98;8.2;0.8;EF_hbcqJMGJ
2;H;N;2010;2021;ECE-17-21;BL3;ECE;ECE;cald;norte;11;SI;1;0;1;1.05;2.21;-0.074727389;-1.40250537;221.5;139;105;NA;453;NA;34.61;28;1436.98;8.2;2.8;EF_hbcqJMGJ
1;M;B;2010;2015;EN-6-15;BLX;EN;EN;norte;norte;5;SI;1;1;0;1.32;2.21;-0.387763242;-1.40250537;211;133.5;104;36.12;425;5;32.91;23;2451.9;6;-1;EF_sdHBJFUj
3;M;B;2010;2017;EN-5-17;BLX;EN;EN;norte;norte;7;SI;1;1;0;2.12;2.21;-3.232740274;-1.40250537;211;133.5;104;36.12;425;5;32.91;23;2451.9;6;1;EF_sdHBJFUj
1;M;B;NA;2017;EL-6-17;BR6;EL;EL;rapalobos;norte;7;SI;1;1;0;2.12;2.21;-3.232740274;-1.40250537;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;0;EF_rUGHH6yj
3;M;B;2010;2013;ER-20-13;BlLM;ER;ER;rapalobos;rapalobos;3;SI;1;1;0;1.57;2.21;0.290908371;-1.40250537;159;84.5;61;38.3;370;2;24.46;28;347.24;7.666666667;-4.666666667;EF_9gRxotUr
0;M;B;2010;2014;EA-1-14;BlLM;EA;EA;rapalobos;rapalobos;4;NO;0;1;0;0;2.21;2.7273725;-1.40250537;159;84.5;61;38.3;370;2;24.46;28;347.24;7.666666667;-3.666666667;EF_9gRxotUr
2;M;B;2010;2015;EA-1-15;BlLM;EA;EA;rapalobos;rapalobos;5;SI;1;1;0;1.32;2.21;-0.387763242;-1.40250537;159;84.5;61;38.3;370;2;24.46;28;347.24;7.666666667;-2.666666667;EF_9gRxotUr
3;M;B;2010;2017;ER-15-17;BlLM;ER;ER;rapalobos;rapalobos;7;SI;1;1;0;2.12;2.21;-3.232740274;-1.40250537;159;84.5;61;38.3;370;2;24.46;28;347.24;7.666666667;-0.666666667;EF_9gRxotUr
2;M;B;2010;2018;ER-4-18;BLM;ER;ER;rapalobos;rapalobos;8;SI;1;1;0;1.53;2.21;-1.85072484;-1.40250537;159;84.5;61;38.3;370;2;24.46;28;347.24;7.666666667;0.333333333;EF_9gRxotUr
3;M;B;2010;2019;ER-9-19;BLM;ER;ER;rapalobos;rapalobos;9;SI;1;1;0;1.98;2.21;-1.910949707;-1.40250537;159;84.5;61;38.3;370;2;24.46;28;347.24;7.666666667;1.333333333;EF_9gRxotUr
1;M;B;2010;2020;ER-9-20;BlLM;ER;ER;rapalobos;rapalobos;10;SI;1;1;0;1.83;2.21;-1.075666206;-1.40250537;159;84.5;61;38.3;370;2;24.46;28;347.24;7.666666667;2.333333333;EF_9gRxotUr
2;M;B;2010;2021;ER-8-21;BLM;ER;ER;rapalobos;rapalobos;11;SI;1;1;0;1.05;2.21;-0.074727389;-1.40250537;159;84.5;61;38.3;370;2;24.46;28;347.24;7.666666667;3.333333333;EF_9gRxotUr
2;M;B;2010;2022;ER-7-22;BLM;ER;ER;rapalobos;rapalobos;12;SI;1;1;0;1.17;2.21;0.251126434;-1.40250537;159;84.5;61;38.3;370;2;24.46;28;347.24;7.666666667;4.333333333;EF_9gRxotUr
1;M;B;NA;2012;EL-9-12;BR7;EL;EL;rapalobos;norte;2;SI;1;1;0;1.23;2.21;0.60649199;-1.40250537;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;EF_MnXPjRQx
3;M;B;NA;2013;ER-19-13;BRF;ER;ER;rapalobos;norte;3;SI;1;1;0;1.57;2.21;0.290908371;-1.40250537;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;-1;EF_aCThcZY9
0;M;B;NA;2015;ER-19-15;BRF;ER;ER;rapalobos;norte;5;NO;0;1;0;1.32;2.21;-0.387763242;-1.40250537;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1;EF_aCThcZY9
2;M;B;2009;2011;ER-13-11;BRM;ER;ER;rapalobos;norte;2;SI;1;1;0;1.79;1.68;-1.552280924;-1.40250537;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.4;-3.4;EF_Xc9YQGBv
2;M;B;2009;2013;ER-12-13;BRM;ER;ER;rapalobos;norte;3;SI;1;1;0;1.57;1.68;0.290908371;-1.40250537;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.4;-2.4;EF_Xc9YQGBv
0;M;B;2009;2015;ER-12-15;BRM;ER;ER;rapalobos;rapalobos;5;NO;0;1;0;1.32;1.68;-0.387763242;-1.40250537;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.4;-0.4;EF_Xc9YQGBv
2;M;B;2009;2018;ER-6-18;BRM;ER;ER;rapalobos;rapalobos;8;SI;1;1;0;1.53;1.68;-1.85072484;-1.40250537;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.4;2.6;EF_Xc9YQGBv
2;M;B;2009;2019;ER-22-19;BRM;ER;ER;rapalobos;rapalobos;9;SI;1;1;0;1.98;1.68;-1.910949707;-1.40250537;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.4;3.6;EF_Xc9YQGBv
1;H;B;NA;2015;ECI-6-15;Az40;ECI;ECI;cald;caldIN;6;SI;1;0;0;1.32;1.68;-0.387763242;-1.245007128;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;0;EF_Y3XDrZzn
2;M;B;2011;2018;ECI-10-18;A1P;ECI;ECI;cald;caldIN;7;SI;1;1;0;1.53;1.79;-1.85072484;-1.552280924;143;74.5;48;34.02;290;1;21.87;15;196.16;9;-2;EF_yNhcCXF2
1;M;B;2011;2019;ECI-7-19;A1P;ECI;ECI;cald;caldIN;8;SI;1;1;0;1.98;1.79;-1.910949707;-1.552280924;143;74.5;48;34.02;290;1;21.87;15;196.16;9;-1;EF_yNhcCXF2
2;M;B;2011;2020;ECI-4-20;Az1P;ECI;ECI;cald;caldIN;9;SI;1;1;0;1.83;1.79;-1.075666206;-1.552280924;143;74.5;48;34.02;290;1;21.87;15;196.16;9;0;EF_yNhcCXF2
0;M;B;2011;2021;ECI-13-21;A1P;ECI;ECI;cald;caldIN;10;NO;0;1;0;1.05;1.79;-0.074727389;-1.552280924;143;74.5;48;34.02;290;1;21.87;15;196.16;9;1;EF_yNhcCXF2
2;M;B;2011;2022;ECI-3-22;A1P;ECI;ECI;cald;caldIN;11;SI;1;1;0;1.17;1.79;0.251126434;-1.552280924;143;74.5;48;34.02;290;1;21.87;15;196.16;9;2;EF_yNhcCXF2
1;M;N;2011;2018;EL-4-18;A2W;EL;EL;rapalobos;rapalobos;7;SI;1;1;1;1.53;1.79;-1.85072484;-1.552280924;109;50;26;33.49;215;2;16.59;20;116.61;7;0;EF_ApTxPrcf
2;M;B;2011;2015;ER-21-15;A59;ER;ER;rapalobos;rapalobos;4;SI;1;1;0;1.32;1.79;-0.387763242;-1.552280924;151;NA;NA;NA;361;NA;23.17;23;87.32;4;0;EF_oPaXdS64
2;M;B;2011;2017;ECI-2-17;A57;ECI;ECI;cald;caldIN;6;SI;1;1;0;2.12;1.79;-3.232740274;-1.552280924;94;27;18;31.36;180;1;15.46;35;2055.4;6.5;-0.5;EF_X35zETfb
3;M;B;2011;2018;ECI-8-18;A57;ECI;ECI;cald;caldIN;7;SI;1;1;0;1.53;1.79;-1.85072484;-1.552280924;94;27;18;31.36;180;1;15.46;35;2055.4;6.5;0.5;EF_X35zETfb
2;M;B;2012;2015;ER-18-15;A75;ER;ER;rapalobos;rapalobos;3;SI;1;1;0;1.32;1.23;-0.387763242;0.60649199;160;80;61;34.03;330;2;24.63;18;138;3;0;EF_JrukbkNt
1;H;B;2012;2017;ECE-23-17;A7F;ECE;ECE;cald;caldEX;5;SI;1;0;0;2.12;1.23;-3.232740274;0.60649199;140;63;45;35.81;320;0;21.38;24;3409.92;5.5;-0.5;EF_HyeUFAPa
2;H;B;2012;2018;ECE-20-18;A7F;ECE;ECE;cald;caldEX;6;SI;1;0;0;1.53;1.23;-1.85072484;0.60649199;140;63;45;35.81;320;0;21.38;24;3409.92;5.5;0.5;EF_HyeUFAPa
2;M;B;2012;2019;ECE-5-19;A7H;ECE;ECE;cald;caldEX;7;SI;1;1;0;1.98;1.23;-1.910949707;0.60649199;152;65;52;35.97;385;1;23.33;22;3140.47;8;-1;EF_xourKrhd
1;M;B;2012;2021;ECE-7-21;A7H;ECE;ECE;cald;caldEX;9;SI;1;1;0;1.05;1.23;-0.074727389;0.60649199;152;65;52;35.97;385;1;23.33;22;3140.47;8;1;EF_xourKrhd
2;M;B;2012;2015;EN-16-15;A7W;EN;EN;norte;norte;3;SI;1;1;0;1.32;1.23;-0.387763242;0.60649199;179;97;80;35;355;5;27.71;20;2492.72;5;-2;EF_ta53UVKt
3;M;B;2012;2016;EN-17-16;A7W;EN;EN;norte;norte;4;SI;1;1;0;2.11;1.23;-2.954813904;0.60649199;179;97;80;35;355;5;27.71;20;2492.72;5;-1;EF_ta53UVKt
2;M;B;2012;2017;EN-8-17;Az7W;EN;EN;norte;norte;5;SI;1;1;0;2.12;1.23;-3.232740274;0.60649199;179;97;80;35;355;5;27.71;20;2492.72;5;0;EF_ta53UVKt
3;M;B;2012;2018;EN-12-18;Az7W;EN;EN;norte;norte;6;SI;1;1;0;1.53;1.23;-1.85072484;0.60649199;179;97;80;35;355;5;27.71;20;2492.72;5;1;EF_ta53UVKt
2;M;B;2012;2019;EN-25-19;A7W;EN;EN;norte;norte;7;SI;1;1;0;1.98;1.23;-1.910949707;0.60649199;179;97;80;35;355;5;27.71;20;2492.72;5;2;EF_ta53UVKt
2;M;B;2012;2019;EN-3-19;AF8;EN;EN;norte;norte;7;SI;1;1;0;1.98;1.23;-1.910949707;0.60649199;228;115;112;34.44;390;3;35.67;28;3118.27;8.666666667;-1.666666667;EF_aqTzHnzX
1;M;B;2012;2021;EN-11-21;AzF8;EN;EN;norte;norte;9;SI;1;1;0;1.05;1.23;-0.074727389;0.60649199;228;115;112;34.44;390;3;35.67;28;3118.27;8.666666667;0.333333333;EF_aqTzHnzX
2;M;B;2012;2022;EN-18-22;AzF8;EN;EN;norte;norte;10;SI;1;1;0;1.17;1.23;0.251126434;0.60649199;228;115;112;34.44;390;3;35.67;28;3118.27;8.666666667;1.333333333;EF_aqTzHnzX
1;M;N;2007;2011;ER-8-11;MetAzNaRo;ER;ER;rapalobos;norte;4;SI;1;1;1;1.79;1.64;-1.552280924;-0.06246138;146;72;52;35.84;405;3;22.35;24;2527.8;5;-1;EF_WhGJCvqD
2;M;N;2007;2013;ER-9-13;MetAzNaRo;ER;ER;rapalobos;norte;6;SI;1;1;1;1.57;1.64;0.290908371;-0.06246138;146;72;52;35.84;405;3;22.35;24;2527.8;5;1;EF_WhGJCvqD
3;H;N;2007;2020;ECE-7-20;NA;ECE;ECE;cald;norte;13;SI;1;0;1;1.83;1.64;-1.075666206;-0.06246138;180;101;81;36.42;450;5;27.87;19;125.92;13;0;EF_PPNWXqQV
1;M;B;2007;2011;ECE-1-11;MetAzAzAz;ECE;ECE;cald;norte;4;SI;1;1;0;1.79;1.64;-1.552280924;-0.06246138;166;92;64;35.54;NA;5;25.6;18;534.69;6.75;-2.75;EF_TDSBJBtU
1;M;B;2007;2012;ECE-16-12;MetAzAzAz;ECE;ECE;cald;norte;5;SI;1;1;0;1.23;1.64;0.60649199;-0.06246138;166;92;64;35.54;NA;5;25.6;18;534.69;6.75;-1.75;EF_TDSBJBtU
1;M;B;2007;2015;ECE-3-15;MetAzAzAz;ECE;ECE;cald;norte;8;SI;1;1;0;1.32;1.64;-0.387763242;-0.06246138;166;92;64;35.54;NA;5;25.6;18;534.69;6.75;1.25;EF_TDSBJBtU
3;M;B;2007;2017;ECE-3-17;MetAzAzAz;ECE;ECE;cald;norte;10;SI;1;1;0;2.12;1.64;-3.232740274;-0.06246138;166;92;64;35.54;NA;5;25.6;18;534.69;6.75;3.25;EF_TDSBJBtU
3;H;B;NA;2007;ER-27-07;MetAmNeNe;ECE;ECE;cald;caldEX;NA;SI;1;0;0;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_mckZ9yqn
2;H;N;NA;2007;ER-24-07;B5V;ER;ER;rapalobos;norte;NA;SI;1;0;1;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_HSVxHEA6
2;H;N;NA;2009;ER-20-09;B5V;ER;ER;rapalobos;norte;NA;SI;1;0;1;1.68;NA;-1.245007128;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_HSVxHEA6
2;H;N;NA;2011;ER-13-11;B5V;ER;ER;rapalobos;norte;NA;SI;1;0;1;1.79;NA;-1.552280924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_HSVxHEA6
2;H;N;NA;2012;ER-24-12;B5V;ER;ER;rapalobos;norte;NA;SI;1;0;1;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_HSVxHEA6
2;H;N;NA;2013;ER-12-13;B5V;ER;ER;rapalobos;norte;NA;SI;1;0;1;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_HSVxHEA6
0;H;N;NA;2015;ER-12-15;B5V;ER;ER;rapalobos;norte;NA;NO;0;0;1;1.32;NA;-0.387763242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_HSVxHEA6
2;H;B;NA;2012;ER-20-12;A6L;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_6aasdvw3
3;H;B;NA;2013;ER-20-13;A6L;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_6aasdvw3
0;H;B;2012;2021;ECE-5-21;Az6N;ECE;ECE;cald;norte;9;NO;0;0;0;1.05;1.23;-0.074727389;0.60649199;143;66;45;36.15;390;0;21.87;15;1381.93;9;0;EF_UJbcJ5oT
1;H;B;2012;2015;EFS-6-15;A71;EFS;EFS;cald;norte;3;SI;1;0;0;1.32;1.23;-0.387763242;0.60649199;147;64;48;35.75;390;0;22.52;19;3593.96;5.333333333;-2.333333333;EF_7WiuKwSV
2;H;B;2012;2018;EFS-5-18;A71;EFS;EFS;cald;norte;6;SI;1;0;0;1.53;1.23;-1.85072484;0.60649199;147;64;48;35.75;390;0;22.52;19;3593.96;5.333333333;0.666666667;EF_7WiuKwSV
2;H;B;2012;2019;EFS-5-19;A71;EFS;EFS;cald;norte;7;SI;1;0;0;1.98;1.23;-1.910949707;0.60649199;147;64;48;35.75;390;0;22.52;19;3593.96;5.333333333;1.666666667;EF_7WiuKwSV
1;H;B;2012;2018;EA-1-18;A94;EA;EA;rapalobos;norte;6;SI;1;0;0;1.53;1.23;-1.85072484;0.60649199;176;90;70;36.19;370;0;27.22;21;522.23;8;-2;EF_cucR58HL
2;H;B;2012;2019;EA-3-19;A94;EA;EA;rapalobos;norte;7;SI;1;0;0;1.98;1.23;-1.910949707;0.60649199;176;90;70;36.19;370;0;27.22;21;522.23;8;-1;EF_cucR58HL
1;H;B;2012;2021;EA-4-21;Az94;EA;EA;rapalobos;norte;9;SI;1;0;0;1.05;1.23;-0.074727389;0.60649199;176;90;70;36.19;370;0;27.22;21;522.23;8;1;EF_cucR58HL
2;H;B;2012;2022;EA-1-22;A94;EA;EA;rapalobos;norte;10;SI;1;0;0;1.17;1.23;0.251126434;0.60649199;176;90;70;36.19;370;0;27.22;21;522.23;8;2;EF_cucR58HL
2;H;B;2012;2016;ECE-15-16;AC9;ECE;ECE;cald;norte;4;SI;1;0;0;2.11;1.23;-2.954813904;0.60649199;230;146;113;35.09;412.5;5;35.99;24;139.09;7.166666667;-3.166666667;EF_xUL6g9Ct
3;H;B;2012;2017;ECE-3-17;AC9;ECE;ECE;cald;norte;5;SI;1;0;0;2.12;1.23;-3.232740274;0.60649199;230;146;113;35.09;412.5;5;35.99;24;139.09;7.166666667;-2.166666667;EF_xUL6g9Ct
1;H;B;2012;2018;ECE-3-18;AzC9;ECE;ECE;cald;norte;6;SI;1;0;0;1.53;1.23;-1.85072484;0.60649199;230;146;113;35.09;412.5;5;35.99;24;139.09;7.166666667;-1.166666667;EF_xUL6g9Ct
0;H;B;2012;2019;ECE-3-19;AC9;ECE;ECE;cald;norte;7;NO;0;0;0;1.98;1.23;-1.910949707;0.60649199;230;146;113;35.09;412.5;5;35.99;24;139.09;7.166666667;-0.166666667;EF_xUL6g9Ct
1;H;B;2012;2022;ECE-13-22;AC9;ECE;ECE;cald;norte;10;SI;1;0;0;1.17;1.23;0.251126434;0.60649199;230;146;113;35.09;412.5;5;35.99;24;139.09;7.166666667;2.833333333;EF_xUL6g9Ct
1;H;B;2012;2023;ECE-12-23;AC9;ECE;ECE;cald;norte;11;SI;1;0;0;NA;1.23;NA;0.60649199;230;146;113;35.09;412.5;5;35.99;24;139.09;7.166666667;3.833333333;EF_xUL6g9Ct
2;H;B;NA;2012;ER-4-12;A83;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_hiLhZfxQ
3;H;B;NA;2013;ER-4-13;A83;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_hiLhZfxQ
3;H;B;NA;2015;ER-4-15;A83;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.32;NA;-0.387763242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_hiLhZfxQ
2;H;B;NA;2017;ER-1-17;A83;ER;ER;rapalobos;norte;NA;SI;1;0;0;2.12;NA;-3.232740274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_hiLhZfxQ
1;H;B;NA;2018;ER-12-18;A83;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.53;NA;-1.85072484;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_hiLhZfxQ
3;H;B;NA;2019;ER-4-19;A83;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.98;NA;-1.910949707;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_hiLhZfxQ
3;H;B;NA;2020;ER-17-20;Az83;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.83;NA;-1.075666206;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_hiLhZfxQ
